molecule_chembl_id,canonical_smiles,standard_value
CHEMBL3964642,CC[C@H](C)CN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000.0
CHEMBL3965278,C#CCN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000.0
CHEMBL3892864,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)C[C@@H]2CCCO2)CC1,19000.0
CHEMBL4110045,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)C[C@H]2CCCO2)CC1,19000.0
CHEMBL3898270,CC[C@H](C)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000.0
CHEMBL4109734,CC[C@@H](C)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000.0
CHEMBL3907294,CC(C)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000.0
CHEMBL4113551,C[C@H](c1ccc(F)cc1)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000.0
CHEMBL3987175,CC(c1ccc(F)cc1F)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000.0
CHEMBL3945618,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)Cc2ccccc2F)CC1,19000.0
CHEMBL3933577,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)Cc2ccc(F)cc2F)CC1,19000.0
CHEMBL4112739,C[C@H](C1CC1)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000.0
CHEMBL3940284,C[C@@H](C1CC1)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000.0
CHEMBL3963547,N#CCN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000.0
CHEMBL3922251,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(CCF)Cc2nc3c(c(=O)[nH]2)COCC3)CC1,19000.0
CHEMBL3983088,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)CC(F)F)CC1,19000.0
CHEMBL3913243,N#Cc1ccc(CN(Cc2nc3c(c(=O)[nH]2)COCC3)C(=O)CN2CCC(C(=O)c3ccc(F)cc3)CC2)s1,19000.0
CHEMBL3941313,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)CC(F)(F)F)CC1,19000.0
CHEMBL3986804,CC(c1cccs1)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000.0
CHEMBL3935111,COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC(F)F)CC2)cc1,19000.0
CHEMBL3978546,O=C(CN1CCC(c2noc3cc(F)ccc23)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,7630.0
CHEMBL3940683,COCCN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(OC)cc2)CC1,19000.0
CHEMBL3955207,O=C(CN1CCC2(CC1)Cc1cc(F)ccc1C2=O)NCc1nc2c(c(=O)[nH]1)COCC2,6500.0
CHEMBL3903965,CCOc1ccc(C(=O)C2CCN(CC(=O)NCc3nc4c(c(=O)[nH]3)COCC4)CC2)cc1,6500.0
CHEMBL3986246,COc1ccc(C(=O)C2CCN(CC(=O)NCc3nc4c(c(=O)[nH]3)COCC4)CC2)cc1,10000.0
CHEMBL3891789,O=C(c1ccc(OC(F)(F)F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)CC2CC2)CC1,19000.0
CHEMBL3975140,O=C(c1ccc(OC(F)(F)F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)CC(F)F)CC1,19000.0
CHEMBL3946798,COc1cccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC(F)F)CC2)c1,19000.0
CHEMBL3955426,CC#CCOc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC3CC3)CC2)cc1,14700.0
CHEMBL3902386,O=C(CN1CCC(n2c(=O)[nH]c3ccccc32)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,32400.0
CHEMBL3943283,Cc1ccc(C(=O)C2CCN(CC(=O)NCc3nc4c(c(=O)[nH]3)COCC4)CC2)cc1,8300.0
CHEMBL3906833,CCCOc1ccc(C(=O)C2CCN(CC(=O)NCc3nc4c(c(=O)[nH]3)COCC4)CC2)cc1,4800.0
CHEMBL3928915,O=C(CN1CCC(C(=O)c2ccc(OCC3CC3)cc2)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,4500.0
CHEMBL3944854,O=C(CN1CCC(C(=O)c2ccc(OCC3CCC3)cc2)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,2050.0
CHEMBL3903427,O=C(CN1CCC(C(=O)c2ccc(OC3CCOCC3)cc2)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,5800.0
CHEMBL3956527,COCCOc1ccc(C(=O)C2CCN(CC(=O)NCc3nc4c(c(=O)[nH]3)COCC4)CC2)cc1,6800.0
CHEMBL3944401,O=C(CN1CCC(C(=O)c2ccc(OCCC3CC3)cc2)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,1750.0
CHEMBL3939009,O=C(CN1CCC(C(=O)c2ccc3c(c2)CCO3)CC1)NCc1nc2c(c(=O)[nH]1)COCC2,16700.0
CHEMBL3967549,COc1ccc(C(=O)C2CCN(CC(=O)NCc3nc4c(c(=O)[nH]3)COCC4)CC2)cc1C,17100.0
CHEMBL3946751,COc1ccc(C(=O)C2CCN(CC(=O)NCc3cc4c(c(=O)[nH]3)COCC4)CC2)cc1,7500.0
CHEMBL3970441,CCC(CC)C(=O)N1CCN(C(=O)c2cc(Oc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,8.0
CHEMBL3921646,O=C(c1cc(Oc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)N2CCCCC2)CC1,9.0
CHEMBL3959368,O=C(c1cc(Oc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)c2ccccc2[N+](=O)[O-])CC1,15.0
CHEMBL3931879,O=C(c1cc(Oc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CCCCC2)CC1,17.0
CHEMBL3947220,CCC(=O)N1CCN(C(=O)c2cc(Oc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,30.0
CHEMBL3895107,O=C(c1cc(Oc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CCC(F)(F)CC2)CC1,13.0
CHEMBL3924658,CN(C)C1(C(=O)N2CCN(C(=O)c3cc(Oc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)CC1,6.0
CHEMBL4106657,CN(C)C1(C(=O)N2CCN(C(=O)c3cc(Oc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)CCC1,7.0
CHEMBL3947382,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCn2c(nnc2C(F)(F)F)C1Cc1ccccc1,300.0
CHEMBL3934965,C=CCC1c2nnc(C(F)(F)F)n2CCN1C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,50.0
CHEMBL3907010,CC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(C(F)(F)F)n21,20.0
CHEMBL3943929,CC1c2nnc(C(F)(F)F)n2CCN1C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,20.0
CHEMBL3912508,CC1c2nnc(C(F)(F)F)n2C(C)CN1C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,20.0
CHEMBL3949270,CC1(C)CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(C(F)(F)F)n21,50.0
CHEMBL3921468,C=CCC1c2nnc(C(F)(F)F)n2C(C)CN1C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,50.0
CHEMBL3902201,CC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)C(Cc2ccccc2)c2nnc(C(F)(F)F)n21,310.0
CHEMBL3961502,CC1c2nnc(C(F)(F)F)n2C(C)(C)CN1C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,50.0
CHEMBL3960883,COC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(C(F)(F)F)n21,20.0
CHEMBL3891009,CN(C)C1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(C(F)(F)F)n21,20.0
CHEMBL3927402,CCC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)C(C)c2nnc(C(F)(F)F)n21,20.0
CHEMBL3958419,CC1c2nnc(C(F)(F)F)n2C(N(C)C)CN1C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,50.0
CHEMBL3921987,COC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)C(C)c2nnc(C(F)(F)F)n21,50.0
CHEMBL3949758,CC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)C(CC(F)(F)F)c2nnc(C(F)(F)F)n21,20.0
CHEMBL3977995,CCOC(=O)CC1c2nnc(C(F)(F)F)n2C(C)CN1C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,20.0
CHEMBL3903910,CC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(C(F)F)n21,20.0
CHEMBL3936349,CC1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(CF)n21,20.0
CHEMBL3966173,CC1c2nnc(CF)n2C(C)CN1C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F,50.0
CHEMBL3893902,CC1(C)CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(CF)n21,20.0
CHEMBL3925404,Cc1c(Cc2ccc(F)c(C(=O)N3Cc4nnc(C(F)(F)F)n4C(C)C3)c2)n[nH]c(=O)c1C,50.0
CHEMBL3891552,Cc1cc(Cc2ccc(F)c(C(=O)N3Cc4nnc(C(F)(F)F)n4C(C)C3)c2)n[nH]c1=O,50.0
CHEMBL4109341,C[C@@H]1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(C(F)(F)F)n21,15.0
CHEMBL3961901,C[C@H]1CN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)Cc2nnc(C(F)(F)F)n21,7.0
CHEMBL3891329,O=C1NN=C2CCCc3[nH]c4cccc1c4c32,10.0
CHEMBL3969742,O=C1NN=C2CCCCc3[nH]c4cccc1c4c32,6.7
CHEMBL3915929,CC1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,7.6
CHEMBL3947278,CC1(C)CCc2[nH]c3cccc4c3c2C1=NNC4=O,18.6
CHEMBL3892363,O=C1NN=C2CC(c3ccccc3)Cc3[nH]c4cccc1c4c32,6.3
CHEMBL3907218,CC(C)C1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,6.0
CHEMBL3929705,O=C1NN=C2CCCc3[nH]c4cc(F)cc1c4c32,6.0
CHEMBL3962648,O=C1NN=C2CCCCc3[nH]c4cc(F)cc1c4c32,6.5
CHEMBL3911687,CC1(C)CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,5.2
CHEMBL3900548,O=C1NN=C2CC(c3ccccc3)Cc3[nH]c4cc(F)cc1c4c32,5.8
CHEMBL3925115,CC(C)C1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,3.3
CHEMBL3916191,CN(C)c1ccc(C2CC3=NNC(=O)c4cc(F)cc5[nH]c(c3c45)C2)cc1,25.6
CHEMBL3946391,CN(C)c1ccc(C2CC3=NNC(=O)c4cccc5[nH]c(c3c45)C2)cc1,19.8
CHEMBL3914932,CC1(C)CCc2[nH]c3cc(F)cc4c3c2C1=NNC4=O,5.2
CHEMBL3972156,CC1(C)CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,6.3
CHEMBL3901034,CC1(C)CC2=NNC(=O)c3c(F)ccc4[nH]c(c2c34)C1,9.1
CHEMBL3983342,O=C1NN=C2CCCc3[nH]c4c(F)ccc1c4c32,24.0
CHEMBL3910080,CC1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,6.0
CHEMBL3955609,O=C1NN=C2CN(C(=O)OCc3ccccc3)Cc3[nH]c4cccc1c4c32,8.9
CHEMBL3933450,O=C1NN=C2CN(C(=O)OCc3ccccc3)Cc3[nH]c4cc(F)cc1c4c32,7.0
CHEMBL3895581,Cn1c2c3c4c(cccc41)C(=O)NN=C3CCC2,15.8
CHEMBL3906567,Cn1c2c3c4c(cccc41)C(=O)NN=C3CC(C)(C)C2,15.2
CHEMBL3934529,CC1(C)CC2=NNC(=O)c3cccc4c3c2c(n4Cc2ccccc2)C1,1000.0
CHEMBL3892686,CN1N=C2CC(C)(C)Cc3c2c2c(cccc2n3C)C1=O,1000.0
CHEMBL3961684,CC1(C)CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1=O,11.4
CHEMBL3901638,CC1(C)CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1O,11.0
CHEMBL3975917,CN(C)CCn1c2c3c4c(cccc41)C(=O)NN=C3CC(C)(C)C2,5.5
CHEMBL3976904,CC1(C)CC2=NNC(=O)c3cccc4c3c2c(n4CCN(Cc2ccccc2)Cc2ccccc2)C1,1000.0
CHEMBL3947623,CC1(C)CC2=NNC(=O)c3cccc4c3c2c(n4CCN2CCCC2)C1,6.6
CHEMBL3984980,CC1(C)CC2=NNC(=O)c3cccc4c3c2c(n4CCN2CCCCC2)C1,2.9
CHEMBL3952984,CC1(C)CC2=NNC(=O)c3cccc4c3c2c(n4CCN2CCOCC2)C1,190.0
CHEMBL3926240,CCN(CC)CCn1c2c3c4c(cccc41)C(=O)NN=C3CC(C)(C)C2,3.3
CHEMBL3898162,O=C1NN=C2CCCc3c2c2c1cccc2n3CCN1CCCC1,11.0
CHEMBL3969049,O=C1NN=C2CCCc3c2c2c1cccc2n3CCN1CCCCC1,10.0
CHEMBL3894393,O=C1NN=C2CCCc3c2c2c1cccc2n3CCN1CCOCC1,350.0
CHEMBL3954603,CN(C)CCn1c2c3c4c(cccc41)C(=O)NN=C3CCC2,15.0
CHEMBL3983247,CCN(CC)CCn1c2c3c4c(cccc41)C(=O)NN=C3CCC2,16.0
CHEMBL3945909,O=C1NN=C2CCCc3c2c2c1cccc2n3CCN(Cc1ccccc1)Cc1ccccc1,800.0
CHEMBL3929889,CN(C)CCn1c2c3c4c(cc(F)cc41)C(=O)NN=C3CC(C)(C)C2,6.5
CHEMBL3940569,CC1(C)CC2=NNC(=O)c3cccc4c3c2c(n4CC2CO2)C1,27.0
CHEMBL3970120,O=C1NN=C2CNCc3[nH]c4cccc1c4c32,16.0
CHEMBL3931542,O=C1NN=C2CNCc3[nH]c4cc(F)cc1c4c32,8.5
CHEMBL3955636,CN1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,16.0
CHEMBL3907535,CC(C)N1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,7.1
CHEMBL3931972,CC(C)N1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,5.1
CHEMBL3922789,O=C1NN=C2CN(C(=O)C3CC3)Cc3[nH]c4cccc1c4c32,3.3
CHEMBL3923029,CN(C)CCn1c2c3c4c(cccc41)C(=O)NN=C3CN(C(=O)C1CC1)C2,11.0
CHEMBL3983859,O=C1NN=C2CN(C(=O)C3CC3)Cc3[nH]c4cc(F)cc1c4c32,2.3
CHEMBL3917574,CN(C)CCn1c2c3c4c(cc(F)cc41)C(=O)NN=C3CN(C(=O)C1CC1)C2,18.0
CHEMBL3978989,CC(C)(C)C(=O)N1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,11.0
CHEMBL3906623,CC(C)(C)C(=O)N1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,7.3
CHEMBL3978425,O=C1NN=C2CN(C3CCCCC3)Cc3[nH]c4cccc1c4c32,9.2
CHEMBL3963459,CC(C)(C)CCN1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,14.0
CHEMBL3908092,CN1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,5.7
CHEMBL3930740,CCCN1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,8.3
CHEMBL3917078,CCCN1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,4.5
CHEMBL3908123,CCN1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,4.8
CHEMBL3905389,CCCCN1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,3.8
CHEMBL3927445,CN(C)CCN1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,27.0
CHEMBL3964037,CN(C)CCN1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,38.0
CHEMBL3970252,CC(C)(N)C(=O)N1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,7.2
CHEMBL3963289,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)N1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,100.0
CHEMBL3913623,N[C@@H](Cc1ccccc1)C(=O)N1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,33.0
CHEMBL3905040,CC(C)(N)C(=O)N1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,12.0
CHEMBL3957308,CC1(C)CC2=NN(CCO)C(=O)c3cccc4c3c2c(n4CCO)C1,1900.0
CHEMBL3910594,CC1(C)CC2=NNC(=O)c3cccc4c3c2c(n4CCO)C1,23.0
CHEMBL4107982,C[C@]12CCCN1CC1=NNC(=O)c3cccc4[nH]c2c1c34,1.1
CHEMBL4112930,C[C@]12CCCN1CC1=NNC(=O)c3cc(F)cc4[nH]c2c1c34,0.9
CHEMBL3951799,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCn2c(nnc2C(F)(F)F)C1,15.0
CHEMBL3928827,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCn2cccc2C1,5.0
CHEMBL3925199,COC(=O)c1nc(C(F)(F)F)n2c1CN(C(=O)c1cc(Cc3n[nH]c(=O)c4ccccc34)ccc1F)CC2,52.0
CHEMBL3739650,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCn2c(nnc2C(F)(F)F)C1,2.3
CHEMBL3930624,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCn2nc(C(F)(F)F)nc2C1,10.2
CHEMBL3955370,CC1(C)CCC2=C(C1)c1n[nH]c(=O)c3cccc(c13)N2,6.3
CHEMBL3952089,O=c1[nH]nc2c3c(cccc13)NC1=C2CCCC1,6.1
CHEMBL3939501,O=c1[nH]nc2c3c(cccc13)NC1=C2CCCCCC1,5.9
CHEMBL3893294,O=c1[nH]nc2c3c(cccc13)NC1=C2CCCCC1,4.9
CHEMBL3976456,Cc1ccc2c(=O)[nH]nc3c2c1NC1=C3CCCC1,70.7
CHEMBL3963921,O=c1[nH]nc2c3c(c(Br)ccc13)NC1=C2CCCCC1,67.0
CHEMBL3948244,O=c1[nH]nc2c3c(c(Br)ccc13)NC1=C2CCCC1,17.0
CHEMBL3977473,O=c1[nH]nc2c3c(c(Cl)ccc13)NC1=C2CCCCC1,52.5
CHEMBL3953563,O=c1[nH]nc2c3c(c(Cl)ccc13)NC1=C2CCCC1,10.3
CHEMBL3978133,O=c1[nH]nc2c3c(cccc13)NC1=C2CCC1,6.0
CHEMBL3954713,CC(=O)NNc1cc2c3c(n[nH]c(=O)c3c1)C1=C(CCCCC1)N2,59.0
CHEMBL3983341,O=c1[nH]nc2c3c(cccc13)NC1=C2c2ccccc2CC1,54.6
CHEMBL3901232,CC(C)(C)OC(=O)N1CCC2=C(C1)Nc1cccc3c(=O)[nH]nc2c13,5.1
CHEMBL3978225,O=c1[nH]nc2c3c(cccc13)NC1=C2CCNC1,7.6
CHEMBL3913432,CC(C)(NC(=O)OCc1ccccc1)C(=O)N1CCC2=C(C1)Nc1cccc3c(=O)[nH]nc2c13,23.0
CHEMBL3905682,CC1(C(=O)N2CCC3=C(C2)Nc2cccc4c(=O)[nH]nc3c24)CC1,7.2
CHEMBL3893271,CC1(C)C(C(=O)N2CCC3=C(C2)Nc2cccc4c(=O)[nH]nc3c24)C1(C)C,8.0
CHEMBL3939375,O=c1[nH]nc2c3c(cccc13)NC1=C2CCN(Cc2ccccc2)C1,8.7
CHEMBL3976129,NCCOc1c(-c2ccc(Oc3ccccc3)cc2)[nH]c(=O)c2cc(F)ccc12,230.0
CHEMBL3952782,NCCOc1c(-c2ccc(Br)cc2)[nH]c(=O)c2cc(F)ccc12,10.0
CHEMBL3893975,NCCOc1c(-c2cccc(C(F)(F)F)c2)[nH]c(=O)c2cc(F)ccc12,30.0
CHEMBL3959475,NCCOc1c(-c2ccc(N3CCOCC3)c(Br)c2)[nH]c(=O)c2cc(F)ccc12,20.0
CHEMBL3937804,NCCOc1c(-c2cccc(Br)c2)[nH]c(=O)c2cc(F)ccc12,100.0
CHEMBL3905859,NCCOc1c(-c2ccc(N3CCCC3)cc2)[nH]c(=O)c2cc(F)ccc12,210.0
CHEMBL3976589,NCCOc1c(-c2ccc(Cl)cc2)[nH]c(=O)c2cc(F)ccc12,10.0
CHEMBL3984540,NCCOc1c(-c2ccc(F)cc2)[nH]c(=O)c2cc(F)ccc12,60.0
CHEMBL3911149,N#Cc1cccc(-c2[nH]c(=O)c3cc(F)ccc3c2OCCN)c1,10.0
CHEMBL3905973,NCCOc1c(-c2ccc(Br)cc2)[nH]c(=O)c2c(F)c(F)ccc12,20.0
CHEMBL3933136,Cc1cc(-c2[nH]c(=O)c3cc(F)ccc3c2OCCN)ccc1Cl,0.2
CHEMBL3901209,NCCOc1c(-c2ccc(Cl)c(Cl)c2)[nH]c(=O)c2cc(F)ccc12,1.0
CHEMBL3975515,NCCOc1c(-c2ccc(F)c(F)c2)[nH]c(=O)c2cc(F)ccc12,130.0
CHEMBL3969175,NCCOc1c(-c2ccc(N3CCCC3)c(Br)c2)[nH]c(=O)c2cc(F)ccc12,130.0
CHEMBL3939639,NCCOc1c(-c2ccc3c(c2)OCCO3)[nH]c(=O)c2cc(F)ccc12,70.0
CHEMBL3937292,NCCOc1c(-c2ccc3c(c2)OCO3)[nH]c(=O)c2cc(F)ccc12,80.0
CHEMBL3910271,COc1ccc(-c2[nH]c(=O)c3cc(F)ccc3c2OCCN)cc1F,6.0
CHEMBL4089840,O=C(COc1cccc2c(=O)[nH]ccc12)c1ccccc1,144.54
CHEMBL4101890,Cc1cc(N2C[C@@H](C)N[C@@H](C)C2)ncc1-c1ccc(-c2nc3c(ccn3C)c(=O)[nH]2)cc1,1621.81
CHEMBL4069447,Cc1cccc2c(=O)[nH]c(CCC(=O)Nc3ccc(C(=O)Nc4cccc5cccnc45)cc3)nc12,6456.54
CHEMBL4098188,O=C(CCc1nc2ccccc2c(=O)[nH]1)Nc1ccc(C(=O)Nc2cccc3cccnc23)cc1,8317.64
CHEMBL4080163,Cc1cccc2c(=O)[nH]c(CCC(=O)O)nc12,6606.93
CHEMBL1892587,O=C(O)CCc1nc(O)c2ccccc2n1,6606.93
CHEMBL4059827,O=C1SCCc2nc(-c3ccc(C(F)(F)F)cc3)[nH]c(=O)c21,851.14
CHEMBL4063631,Nc1ccc(C(=O)Nc2cccc3cccnc23)cc1,100000.0
CHEMBL1956162,O=C(Nc1cccc2cccnc12)c1ccc(N2C(=O)[C@@H]3[C@@H]4CC[C@@H](C4)[C@@H]3C2=O)cc1,100000.0
CHEMBL4064332,CC(C)c1ccc(Nc2nc3ccccc3n3nnnc23)cc1,5011.87
CHEMBL4087876,O=C(c1ccc(Nc2nc3ccccc3n3nnnc23)cc1)N1CCOCC1,5011.87
CHEMBL4087470,O=C(c1ccc(Nc2nc3ccccc3n3nnnc23)cc1)N1CCN(c2ncccn2)CC1,5011.87
CHEMBL4060134,Cn1cnc(C(=O)N2CCN(C(=O)c3ccc(Nc4nc5ccccc5n5nnnc45)cc3)CC2)c1,5011.87
CHEMBL4085694,NC(=O)c1cccc(NC(=O)/C=C\C(=O)N2CCCC(c3ccccc3)C2)c1,1600.0
CHEMBL4074448,NC(=O)c1cccc(NC(=O)/C=C\C(=O)N2CCC(c3ccc(F)cc3)CC2)c1,270.0
CHEMBL4104503,NC(=O)c1cccc(NC(=O)/C=C\C(=O)N2CCC(Cc3ccccc3)CC2)c1,230.0
CHEMBL4087082,NC(=O)c1cccc(NC(=O)/C=C\C(=O)N2CCN(c3ccccc3)CC2)c1,370.0
CHEMBL4097232,NC(=O)c1cccc(NC(=O)/C=C\C(=O)N2CCN(c3ccc(-c4ccccc4)cc3)CC2)c1,800.0
CHEMBL4079213,NC(=O)c1cccc(NC(=O)/C=C\C(=O)N2CCN(c3ccccc3F)CC2)c1,510.0
CHEMBL4089522,NC(=O)c1cccc(NC(=O)/C=C\C(=O)N2CCN(c3ccc(F)cc3)CC2)c1,560.0
CHEMBL4068366,NC(=O)c1cccc(NC(=O)/C=C\C(=O)N2CCN(c3ccc(Cl)cc3)CC2)c1,220.0
CHEMBL4066329,CC(C)(C)OC(=O)N1CCC(NC(=O)c2nc3c(C(N)=O)cccc3[nH]2)C1,1810.0
CHEMBL4067616,NC(=O)c1cccc2[nH]c(C(=O)NC3CCN(C4CCCCC4)C3)nc12,1000.0
CHEMBL4077831,NC(=O)c1cccc2[nH]c(C(=O)NC3CCNC3)nc12,343.0
CHEMBL4095862,CC(C)(C)OC(=O)N1CCCC(NC(=O)c2nc3c(C(N)=O)cccc3[nH]2)C1,1150.0
CHEMBL4099441,CC(C)CCN1CCCC(NC(=O)c2nc3c(C(N)=O)cccc3[nH]2)C1,708.0
CHEMBL4062572,NC(=O)c1cccc2[nH]c(C(=O)NC3CCCN(C4CCCCC4)C3)nc12,382.0
CHEMBL4091699,CC(C)(C)OC(=O)N1CCC(N2CCCC(NC(=O)c3nc4c(C(N)=O)cccc4[nH]3)C2)CC1,818.0
CHEMBL4070826,NC(=O)c1cccc2[nH]c(C(=O)NC3CCCNC3)nc12,199.0
CHEMBL4083932,NC(=O)c1cccc2[nH]c(C(=O)NC3CCCN(C4CCNCC4)C3)nc12,793.0
CHEMBL4062214,CC(C)(C)OC(=O)N1CCC(NC(=O)c2nc3c(C(N)=O)cccc3[nH]2)CC1,644.0
CHEMBL4073559,CCN1CCC(NC(=O)c2nc3c(C(N)=O)cccc3[nH]2)CC1,40.0
